cliente_id,contrato_id,parcela_numero,valor_parcela,vencimento,valor_em_aberto,status,data_pagamento,observacao,emissao
5fd979059a,2639,1.0,11.8,2026-01-25,11.8,ABERTA,,Pedido:2639 NF:0 Moeda:REAL,2025-09-15
5fe4d17a32,574,1.0,40.0,2025-09-05,40.0,ABERTA,,Pedido:574 NF:0 Moeda:REAL,2024-10-29
5fffedc2bd,1904,1.0,10.26,2026-01-10,10.26,ABERTA,,Pedido:1904 NF:0 Moeda:REAL,2025-05-31
5fffedc2bd,1905,1.0,35.0,2026-01-10,35.0,ABERTA,,Pedido:1905 NF:0 Moeda:REAL,2025-05-31
5fffedc2bd,2782,1.0,79.9,2026-01-20,79.9,ABERTA,,Pedido:2782 NF:0 Moeda:REAL,2025-10-04
607306da06,3152,1.0,257.84,2025-02-10,257.84,ABERTA,,Pedido: NF: Moeda:REAL,2023-10-20
60a7d7c9f1,1676,1.0,115.35,2025-11-11,115.35,ABERTA,,Pedido:1676 NF:0 Moeda:REAL,2025-04-12
60a7d7c9f1,,,145.52,2025-10-10,145.52,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-12-09
60a7d7c9f1,,,250.0,2025-11-10,250.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-12-09
60a7d7c9f1,,,250.0,2025-12-10,250.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-12-09
60a7d7c9f1,,,250.0,2026-01-10,250.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2024-12-09
60c6ee9dae,1401,1.0,220.0,2025-09-25,220.0,ABERTA,,Pedido:1401 NF:0 Moeda:REAL,2025-02-19
60c6ee9dae,1401,2.0,220.0,2025-10-25,220.0,ABERTA,,Pedido:1401 NF:0 Moeda:REAL,2025-02-19
60c6ee9dae,1401,3.0,220.0,2025-11-25,220.0,ABERTA,,Pedido:1401 NF:0 Moeda:REAL,2025-02-19
60c6ee9dae,1401,4.0,220.0,2025-12-25,220.0,ABERTA,,Pedido:1401 NF:0 Moeda:REAL,2025-02-19
60c6ee9dae,1401,5.0,220.0,2026-01-25,220.0,ABERTA,,Pedido:1401 NF:0 Moeda:REAL,2025-02-19
60c6ee9dae,1707,1.0,129.9,2025-10-25,129.9,ABERTA,,Pedido:1707 NF:0 Moeda:REAL,2025-04-22
60c6ee9dae,1707,2.0,129.9,2025-11-25,129.9,ABERTA,,Pedido:1707 NF:0 Moeda:REAL,2025-04-22
60c6ee9dae,1707,3.0,129.9,2025-12-25,129.9,ABERTA,,Pedido:1707 NF:0 Moeda:REAL,2025-04-22
60c6ee9dae,1707,4.0,129.9,2026-01-25,129.9,ABERTA,,Pedido:1707 NF:0 Moeda:REAL,2025-04-22
60c6ee9dae,1851,1.0,135.0,2025-10-25,135.0,ABERTA,,Pedido:1851 NF:0 Moeda:REAL,2025-05-21
60c6ee9dae,1851,2.0,135.0,2025-11-25,135.0,ABERTA,,Pedido:1851 NF:0 Moeda:REAL,2025-05-21
60c6ee9dae,1851,3.0,135.0,2025-12-25,135.0,ABERTA,,Pedido:1851 NF:0 Moeda:REAL,2025-05-21
60c6ee9dae,1851,4.0,135.0,2026-01-25,135.0,ABERTA,,Pedido:1851 NF:0 Moeda:REAL,2025-05-21
60c6ee9dae,326,1.0,12.91,2025-05-02,12.91,ABERTA,,Pedido:326 NF:0 Moeda:REAL,2024-09-24
60c6ee9dae,326,2.0,18.43,2025-06-02,18.43,ABERTA,,Pedido:326 NF:0 Moeda:REAL,2024-09-24
60c6ee9dae,326,3.0,139.9,2025-09-02,139.9,ABERTA,,Pedido:326 NF:0 Moeda:REAL,2024-09-24
60c6ee9dae,504,1.0,99.9,2025-01-15,99.9,ABERTA,,Pedido: NF: Moeda:REAL,2024-06-08
60c6ee9dae,504,2.0,99.9,2025-02-15,99.9,ABERTA,,Pedido: NF: Moeda:REAL,2024-06-08
60c6ee9dae,504,3.0,99.9,2025-03-15,99.9,ABERTA,,Pedido: NF: Moeda:REAL,2024-06-08
60c6ee9dae,504,4.0,99.9,2025-04-15,99.9,ABERTA,,Pedido: NF: Moeda:REAL,2024-06-08
60c6ee9dae,504,5.0,99.9,2025-05-15,99.9,ABERTA,,Pedido: NF: Moeda:REAL,2024-06-08
60c6ee9dae,504,6.0,99.9,2025-06-15,99.9,ABERTA,,Pedido: NF: Moeda:REAL,2024-06-08
60c6ee9dae,548,1.0,4.11,2025-05-25,4.11,ABERTA,,Pedido: NF: Moeda:REAL,2024-06-19
60c6ee9dae,548,2.0,7.02,2025-06-25,7.02,ABERTA,,Pedido: NF: Moeda:REAL,2024-06-19
60c6ee9dae,816,1.0,6.37,2025-05-02,6.37,ABERTA,,Pedido:816 NF:0 Moeda:REAL,2024-12-06
60c6ee9dae,816,2.0,69.0,2025-10-02,69.0,ABERTA,,Pedido:816 NF:0 Moeda:REAL,2024-12-06
60d20cf5f5,,,284.0,2025-04-30,284.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-31
60d20cf5f5,,,284.0,2025-05-31,284.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-31
60d20cf5f5,,,284.0,2025-06-30,284.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-31
60d20cf5f5,,,284.0,2025-07-31,284.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-31
60d20cf5f5,,,284.0,2025-08-31,284.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-31
60d20cf5f5,,,284.0,2025-09-30,284.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-31
60d20cf5f5,,,284.0,2025-10-31,284.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-31
60d20cf5f5,,,284.0,2025-11-30,284.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-31
60d20cf5f5,,,284.0,2025-12-31,284.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-31
6162cd1952,1749,1.0,1.62,2026-01-10,1.62,ABERTA,,Pedido:1749 NF:0 Moeda:REAL,2025-05-02
6162cd1952,817,1.0,1000.01,2026-01-10,1000.01,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-09
619b11b482,1920,1.0,165.0,2025-11-15,165.0,ABERTA,,Pedido:1920 NF:0 Moeda:REAL,2025-06-02
619b11b482,1920,2.0,165.0,2025-12-15,165.0,ABERTA,,Pedido:1920 NF:0 Moeda:REAL,2025-06-02
619b11b482,1920,3.0,165.0,2026-01-15,165.0,ABERTA,,Pedido:1920 NF:0 Moeda:REAL,2025-06-02
623592b0b8,2118,1.0,5.86,2025-12-05,5.86,ABERTA,,Pedido:2118 NF:0 Moeda:REAL,2025-06-25
623592b0b8,2118,2.0,149.9,2026-01-05,149.9,ABERTA,,Pedido:2118 NF:0 Moeda:REAL,2025-06-25
623592b0b8,2118,3.0,149.9,2026-02-05,149.9,ABERTA,,Pedido:2118 NF:0 Moeda:REAL,2025-06-25
635115b0c7,,,86.35,2025-12-15,86.35,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-12
635115b0c7,,,199.9,2026-01-15,199.9,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-12
63a6a98114,17506,1.0,400.0,2025-01-12,400.0,ABERTA,,Pedido: NF: Moeda:REAL,2023-12-12
63a6a98114,17507,1.0,400.0,2025-02-12,400.0,ABERTA,,Pedido: NF: Moeda:REAL,2023-12-12
63a6a98114,17508,1.0,400.0,2025-03-12,400.0,ABERTA,,Pedido: NF: Moeda:REAL,2023-12-12
63a6a98114,17509,1.0,400.0,2025-04-12,400.0,ABERTA,,Pedido: NF: Moeda:REAL,2023-12-12
63a6a98114,17510,1.0,400.0,2025-05-12,400.0,ABERTA,,Pedido: NF: Moeda:REAL,2023-12-12
63a6a98114,17511,1.0,400.0,2025-06-12,400.0,ABERTA,,Pedido: NF: Moeda:REAL,2023-12-12
63a6a98114,17512,1.0,400.0,2025-07-12,400.0,ABERTA,,Pedido: NF: Moeda:REAL,2023-12-12
63a6a98114,17513,1.0,400.0,2025-08-12,400.0,ABERTA,,Pedido: NF: Moeda:REAL,2023-12-12
63a6a98114,17514,1.0,400.0,2025-09-12,400.0,ABERTA,,Pedido: NF: Moeda:REAL,2023-12-12
63a6a98114,17515,1.0,400.0,2025-10-12,400.0,ABERTA,,Pedido: NF: Moeda:REAL,2023-12-12
63a6a98114,17516,1.0,400.0,2025-11-12,400.0,ABERTA,,Pedido: NF: Moeda:REAL,2023-12-12
63a6a98114,17517,1.0,400.0,2025-12-12,400.0,ABERTA,,Pedido: NF: Moeda:REAL,2023-12-12
63a6a98114,17518,1.0,400.0,2026-01-12,400.0,ABERTA,,Pedido: NF: Moeda:REAL,2023-12-12
6553f8a338,1714,1.0,99.0,2025-10-25,99.0,ABERTA,,Pedido:1714 NF:0 Moeda:REAL,2025-04-25
6553f8a338,1714,2.0,99.0,2025-11-25,99.0,ABERTA,,Pedido:1714 NF:0 Moeda:REAL,2025-04-25
6553f8a338,1714,3.0,99.0,2025-12-25,99.0,ABERTA,,Pedido:1714 NF:0 Moeda:REAL,2025-04-25
6553f8a338,1714,4.0,99.0,2026-01-25,99.0,ABERTA,,Pedido:1714 NF:0 Moeda:REAL,2025-04-25
6553f8a338,2081,1.0,39.9,2025-10-25,39.9,ABERTA,,Pedido:2081 NF:0 Moeda:REAL,2025-06-18
6553f8a338,2081,2.0,39.9,2025-11-25,39.9,ABERTA,,Pedido:2081 NF:0 Moeda:REAL,2025-06-18
6553f8a338,2081,3.0,39.9,2025-12-25,39.9,ABERTA,,Pedido:2081 NF:0 Moeda:REAL,2025-06-18
6553f8a338,2081,4.0,39.9,2026-01-25,39.9,ABERTA,,Pedido:2081 NF:0 Moeda:REAL,2025-06-18
6553f8a338,2689,1.0,79.0,2025-11-12,79.0,ABERTA,,Pedido:2689 NF:0 Moeda:REAL,2025-09-24
6553f8a338,2689,2.0,79.0,2025-12-12,79.0,ABERTA,,Pedido:2689 NF:0 Moeda:REAL,2025-09-24
6553f8a338,2689,3.0,79.0,2026-01-12,79.0,ABERTA,,Pedido:2689 NF:0 Moeda:REAL,2025-09-24
6553f8a338,,,269.1,2025-10-25,269.1,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-15
6553f8a338,,,280.0,2025-11-25,280.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-15
6553f8a338,,,280.0,2025-12-25,280.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-15
6553f8a338,,,280.0,2026-01-25,280.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-01-15
6606dfccc5,,,145.13,2025-07-01,145.13,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-06
6606dfccc5,,,260.0,2025-08-01,260.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-06
6606dfccc5,,,260.0,2025-09-01,260.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-06
6606dfccc5,,,260.0,2025-10-01,260.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-06
6606dfccc5,,,260.0,2025-11-01,260.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-06
6606dfccc5,,,260.0,2025-12-01,260.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-06
6606dfccc5,,,260.0,2026-01-01,260.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-06
6606dfccc5,,,260.0,2026-02-01,260.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-06
66855471ee,,,350.0,2025-09-05,350.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-03
66855471ee,,,350.0,2025-10-05,350.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-03
66855471ee,,,350.0,2025-11-05,350.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-03
66855471ee,,,350.0,2025-12-05,350.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-03
66855471ee,,,350.0,2026-01-05,350.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-03
66855471ee,,,350.0,2026-02-05,350.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-07-03
6883da0ba0,886,1.0,500.0,2025-08-10,500.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
6883da0ba0,886,2.0,500.0,2025-09-10,500.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-19
6965dab688,1793,1.0,69.0,2026-01-10,69.0,ABERTA,,Pedido:1793 NF:0 Moeda:REAL,2025-05-07
6978bf0739,789,1.0,1.85,2025-12-10,1.85,ABERTA,,Pedido:789 NF:0 Moeda:REAL,2024-12-03
69f187644d,3305,1.0,49.9,2026-01-10,49.9,ABERTA,,Pedido:3305 NF:0 Moeda:REAL,2025-12-31
69f187644d,,,61.32,2026-01-10,61.32,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-09-23
69f187644d,,,2.3,2026-01-20,2.3,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-09-05
69f187644d,,,200.0,2026-01-20,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-09-05
6a9185e751,17806,1.0,289.0,2025-01-25,289.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-02-02
6a9185e751,411,1.0,159.0,2025-01-20,159.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-05-18
6a9185e751,411,2.0,218.0,2025-02-20,218.0,ABERTA,,Pedido: NF: Moeda:REAL,2024-05-18
6b60da0231,3012,1.0,800.0,2025-11-26,800.0,ABERTA,,Pedido:3012 NF:0 Moeda:REAL,2025-11-25
6b7d69a78e,2822,1.0,85.0,2026-01-10,85.0,ABERTA,,Pedido:2822 NF:0 Moeda:REAL,2025-10-10
6c543129f3,,,10.43,2025-08-25,10.43,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-27
6c543129f3,,,200.0,2025-09-25,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-27
6c543129f3,,,200.0,2025-10-25,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-27
6c543129f3,,,200.0,2025-11-25,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-27
6c543129f3,,,200.0,2025-12-25,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-27
6c543129f3,,,200.0,2026-01-25,200.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-06-27
6cbf51f393,1634,1.0,249.0,2026-02-07,249.0,ABERTA,,Pedido:1634 NF:0 Moeda:REAL,2025-04-07
6d40a3e362,2104,1.0,180.0,2026-02-05,180.0,ABERTA,,Pedido:2104 NF:0 Moeda:REAL,2025-06-23
6dfff4fd18,2714,1.0,139.8,2026-02-05,139.8,ABERTA,,Pedido:2714 NF:0 Moeda:REAL,2025-09-26
6e039d89fa,2624,1.0,10.27,2026-02-05,10.27,ABERTA,,Pedido:2624 NF:0 Moeda:REAL,2025-09-13
6e73f23f2b,3117,1.0,69.9,2026-02-05,69.9,ABERTA,,Pedido:3117 NF:0 Moeda:REAL,2025-12-09
6ea50dba73,1922,1.0,199.9,2025-06-02,199.9,ABERTA,,Pedido:1922 NF:0 Moeda:REAL,2025-06-02
6f185a2f76,1249,1.0,195.9,2026-02-05,195.9,ABERTA,,Pedido:1249 NF:0 Moeda:REAL,2025-01-22
6f185a2f76,2881,1.0,69.9,2026-01-25,69.9,ABERTA,,Pedido:2881 NF:0 Moeda:REAL,2025-10-22
6f97d54203,299,1.0,25.5,2025-01-05,25.5,ABERTA,,Pedido: NF: Moeda:REAL,2024-04-29
6f97d54203,299,2.0,25.5,2025-02-05,25.5,ABERTA,,Pedido: NF: Moeda:REAL,2024-04-29
6f97d54203,299,3.0,25.5,2025-03-05,25.5,ABERTA,,Pedido: NF: Moeda:REAL,2024-04-29
700576d0cc,1629,1.0,0.9,2025-11-10,0.9,ABERTA,,Pedido:1629 NF:0 Moeda:REAL,2025-04-05
700576d0cc,1629,2.0,69.9,2025-12-10,69.9,ABERTA,,Pedido:1629 NF:0 Moeda:REAL,2025-04-05
700576d0cc,1629,3.0,69.9,2026-01-10,69.9,ABERTA,,Pedido:1629 NF:0 Moeda:REAL,2025-04-05
7232cdf422,,,150.0,2025-08-10,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-07
7232cdf422,,,150.0,2025-09-10,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-07
7232cdf422,,,150.0,2025-10-10,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-07
7232cdf422,,,150.0,2025-11-10,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-07
7232cdf422,,,150.0,2025-12-10,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-07
7232cdf422,,,150.0,2026-01-10,150.0,ABERTA,,Pedido:0 NF: Moeda:REAL,2025-05-07
72dba0d9a8,1869,1.0,125.0,2025-10-05,125.0,ABERTA,,Pedido:1869 NF:0 Moeda:REAL,2025-05-24
72dba0d9a8,1869,2.0,125.0,2025-11-05,125.0,ABERTA,,Pedido:1869 NF:0 Moeda:REAL,2025-05-24
72dba0d9a8,1869,3.0,125.0,2025-12-05,125.0,ABERTA,,Pedido:1869 NF:0 Moeda:REAL,2025-05-24
72dba0d9a8,1869,4.0,125.0,2026-01-05,125.0,ABERTA,,Pedido:1869 NF:0 Moeda:REAL,2025-05-24
72dba0d9a8,1869,5.0,125.0,2026-02-05,125.0,ABERTA,,Pedido:1869 NF:0 Moeda:REAL,2025-05-24
73ff35f6aa,777,1.0,29.9,2025-07-25,29.9,ABERTA,,Pedido: NF: Moeda:REAL,2024-08-06
747c463f08,,,176.0,2025-10-10,176.0,ABERTA,,Pedido: NF: Moeda:REAL,2025-10-10
74af757a63,2056,1.0,199.99,2025-12-30,199.99,ABERTA,,Pedido:2056 NF:0 Moeda:REAL,2025-06-16
74af757a63,2056,2.0,199.99,2026-01-30,199.99,ABERTA,,Pedido:2056 NF:0 Moeda:REAL,2025-06-16
74af757a63,638,1.0,298.27,2025-12-08,298.27,ABERTA,,Pedido:638 NF:0 Moeda:REAL,2024-11-08
74af757a63,638,2.0,300.0,2026-01-08,300.0,ABERTA,,Pedido:638 NF:0 Moeda:REAL,2024-11-08
74af757a63,638,3.0,300.0,2026-02-08,300.0,ABERTA,,Pedido:638 NF:0 Moeda:REAL,2024-11-08
758b491e84,2082,1.0,139.9,2025-09-20,139.9,ABERTA,,Pedido:2082 NF:0 Moeda:REAL,2025-06-20
758b491e84,2082,2.0,139.9,2025-10-20,139.9,ABERTA,,Pedido:2082 NF:0 Moeda:REAL,2025-06-20
758b491e84,2082,3.0,139.9,2025-11-20,139.9,ABERTA,,Pedido:2082 NF:0 Moeda:REAL,2025-06-20
758b491e84,2082,4.0,139.9,2025-12-20,139.9,ABERTA,,Pedido:2082 NF:0 Moeda:REAL,2025-06-20
758b491e84,2082,5.0,139.9,2026-01-20,139.9,ABERTA,,Pedido:2082 NF:0 Moeda:REAL,2025-06-20
758b491e84,2198,1.0,139.99,2025-09-20,139.99,ABERTA,,Pedido:2198 NF:0 Moeda:REAL,2025-07-02
758b491e84,2198,2.0,139.99,2025-10-20,139.99,ABERTA,,Pedido:2198 NF:0 Moeda:REAL,2025-07-02
758b491e84,2198,3.0,139.99,2025-11-20,139.99,ABERTA,,Pedido:2198 NF:0 Moeda:REAL,2025-07-02
758b491e84,2198,4.0,139.99,2025-12-20,139.99,ABERTA,,Pedido:2198 NF:0 Moeda:REAL,2025-07-02
758b491e84,2198,5.0,139.99,2026-01-20,139.99,ABERTA,,Pedido:2198 NF:0 Moeda:REAL,2025-07-02
76311155ff,2/2,1.0,238.06,2025-11-02,238.06,ABERTA,,Pedido: NF: Moeda:REAL,2025-09-22
76311155ff,2/2,2.0,1447.5,2025-11-12,1447.5,ABERTA,,Pedido: NF: Moeda:REAL,2025-09-22
76311155ff,2/2,3.0,1722.5,2025-11-16,1722.5,ABERTA,,Pedido: NF: Moeda:REAL,2025-09-22
76311155ff,2/5,1.0,770.0,2025-11-02,770.0,ABERTA,,Pedido: NF: Moeda:REAL,2025-09-22
76311155ff,2/5,2.0,2019.8,2025-11-12,2019.8,ABERTA,,Pedido: NF: Moeda:REAL,2025-09-22
76311155ff,2482,1.0,1078.72,2025-11-19,1078.72,ABERTA,,Pedido:2482 NF:0 Moeda:REAL,2025-08-19
76311155ff,2482,2.0,1078.72,2025-12-19,1078.72,ABERTA,,Pedido:2482 NF:0 Moeda:REAL,2025-08-19
76311155ff,2482,3.0,1078.72,2026-01-19,1078.72,ABERTA,,Pedido:2482 NF:0 Moeda:REAL,2025-08-19
76311155ff,2541,1.0,12133.74,2025-11-02,12133.74,ABERTA,,Pedido:2541 NF:0 Moeda:REAL,2025-09-23
76311155ff,2541,2.0,12133.74,2025-12-02,12133.74,ABERTA,,Pedido:2541 NF:0 Moeda:REAL,2025-09-23
76311155ff,2541,3.0,12133.74,2026-01-02,12133.74,ABERTA,,Pedido:2541 NF:0 Moeda:REAL,2025-09-23
76311155ff,2541,4.0,12133.74,2026-02-02,12133.74,ABERTA,,Pedido:2541 NF:0 Moeda:REAL,2025-09-23
76311155ff,2636,1.0,5467.7,2025-11-16,5467.7,ABERTA,,Pedido:2636 NF:0 Moeda:REAL,2025-09-23
76311155ff,2636,2.0,5467.7,2025-12-16,5467.7,ABERTA,,Pedido:2636 NF:0 Moeda:REAL,2025-09-23
76311155ff,2636,3.0,5467.7,2026-01-16,5467.7,ABERTA,,Pedido:2636 NF:0 Moeda:REAL,2025-09-23
76311155ff,2679,1.0,1204.5,2025-11-22,1204.5,ABERTA,,Pedido:2679 NF:0 Moeda:REAL,2025-09-24
76311155ff,2679,2.0,1204.5,2025-12-22,1204.5,ABERTA,,Pedido:2679 NF:0 Moeda:REAL,2025-09-24
76311155ff,2679,3.0,1204.5,2026-01-22,1204.5,ABERTA,,Pedido:2679 NF:0 Moeda:REAL,2025-09-24
76311155ff,2681,1.0,555.87,2025-10-23,555.87,ABERTA,,Pedido:2681 NF:0 Moeda:REAL,2025-09-23
76311155ff,2681,2.0,1242.5,2025-11-23,1242.5,ABERTA,,Pedido:2681 NF:0 Moeda:REAL,2025-09-23
76311155ff,2697,1.0,-1171.74,2025-10-24,-1171.74,ABERTA,,Pedido:2697 NF:0 Moeda:REAL,2025-09-24
76311155ff,2697,2.0,1171.74,2025-10-24,1171.74,ABERTA,,Pedido:2697 NF:0 Moeda:REAL,2025-09-24
76311155ff,2697,3.0,-1171.73,2025-11-24,-1171.73,ABERTA,,Pedido:2697 NF:0 Moeda:REAL,2025-09-24
76311155ff,2697,4.0,1171.73,2025-11-24,1171.73,ABERTA,,Pedido:2697 NF:0 Moeda:REAL,2025-09-24
76311155ff,2697,5.0,-1171.73,2025-12-24,-1171.73,ABERTA,,Pedido:2697 NF:0 Moeda:REAL,2025-09-24
76311155ff,2697,6.0,1171.73,2025-12-24,1171.73,ABERTA,,Pedido:2697 NF:0 Moeda:REAL,2025-09-24
76311155ff,2697,7.0,-1171.73,2026-01-24,-1171.73,ABERTA,,Pedido:2697 NF:0 Moeda:REAL,2025-09-24
76311155ff,2697,8.0,1171.73,2026-01-24,1171.73,ABERTA,,Pedido:2697 NF:0 Moeda:REAL,2025-09-24
76311155ff,2698,1.0,1131.6,2025-10-24,1131.6,ABERTA,,Pedido:2698 NF:0 Moeda:REAL,2025-09-24
76311155ff,2698,2.0,1131.6,2025-11-24,1131.6,ABERTA,,Pedido:2698 NF:0 Moeda:REAL,2025-09-24
76311155ff,2698,3.0,1131.6,2025-12-24,1131.6,ABERTA,,Pedido:2698 NF:0 Moeda:REAL,2025-09-24
76311155ff,2698,4.0,1131.6,2026-01-24,1131.6,ABERTA,,Pedido:2698 NF:0 Moeda:REAL,2025-09-24
76311155ff,2703,1.0,2034.45,2025-10-25,2034.45,ABERTA,,Pedido:2703 NF:0 Moeda:REAL,2025-09-25
76311155ff,2703,2.0,2034.44,2025-11-25,2034.44,ABERTA,,Pedido:2703 NF:0 Moeda:REAL,2025-09-25
76311155ff,2703,3.0,2034.44,2025-12-25,2034.44,ABERTA,,Pedido:2703 NF:0 Moeda:REAL,2025-09-25
76311155ff,2703,4.0,2034.44,2026-01-25,2034.44,ABERTA,,Pedido:2703 NF:0 Moeda:REAL,2025-09-25
76311155ff,2706,1.0,1214.8,2025-10-25,1214.8,ABERTA,,Pedido:2706 NF:0 Moeda:REAL,2025-09-25
76311155ff,2706,2.0,1214.8,2025-11-25,1214.8,ABERTA,,Pedido:2706 NF:0 Moeda:REAL,2025-09-25
76311155ff,2706,3.0,1214.8,2025-12-25,1214.8,ABERTA,,Pedido:2706 NF:0 Moeda:REAL,2025-09-25
76311155ff,2706,4.0,1214.8,2026-01-25,1214.8,ABERTA,,Pedido:2706 NF:0 Moeda:REAL,2025-09-25
76311155ff,2734,1.0,647.5,2025-10-29,647.5,ABERTA,,Pedido:2734 NF:0 Moeda:REAL,2025-09-29
76311155ff,2734,2.0,647.5,2025-11-29,647.5,ABERTA,,Pedido:2734 NF:0 Moeda:REAL,2025-09-29
76311155ff,2737,1.0,240.0,2025-10-29,240.0,ABERTA,,Pedido:2737 NF:0 Moeda:REAL,2025-09-29
76311155ff,2758,1.0,1701.0,2025-11-02,1701.0,ABERTA,,Pedido:2758 NF:0 Moeda:REAL,2025-10-02
76311155ff,2758,2.0,1701.0,2025-12-02,1701.0,ABERTA,,Pedido:2758 NF:0 Moeda:REAL,2025-10-02
76311155ff,2758,3.0,1701.0,2026-01-02,1701.0,ABERTA,,Pedido:2758 NF:0 Moeda:REAL,2025-10-02
76311155ff,2758,4.0,1701.0,2026-02-02,1701.0,ABERTA,,Pedido:2758 NF:0 Moeda:REAL,2025-10-02
76311155ff,2789,1.0,825.0,2025-11-05,825.0,ABERTA,,Pedido:2789 NF:0 Moeda:REAL,2025-10-06
76311155ff,2791,1.0,987.0,2025-11-06,987.0,ABERTA,,Pedido:2791 NF:0 Moeda:REAL,2025-10-06
76311155ff,2791,2.0,987.0,2025-12-06,987.0,ABERTA,,Pedido:2791 NF:0 Moeda:REAL,2025-10-06
76311155ff,2791,3.0,987.0,2026-01-06,987.0,ABERTA,,Pedido:2791 NF:0 Moeda:REAL,2025-10-06
76311155ff,2791,4.0,987.0,2026-02-06,987.0,ABERTA,,Pedido:2791 NF:0 Moeda:REAL,2025-10-06
76311155ff,2805,1.0,809.78,2025-11-08,809.78,ABERTA,,Pedido:2805 NF:0 Moeda:REAL,2025-10-08
76311155ff,2805,2.0,809.78,2025-12-08,809.78,ABERTA,,Pedido:2805 NF:0 Moeda:REAL,2025-10-08
76311155ff,2805,3.0,809.78,2026-01-08,809.78,ABERTA,,Pedido:2805 NF:0 Moeda:REAL,2025-10-08
76311155ff,2805,4.0,809.78,2026-02-08,809.78,ABERTA,,Pedido:2805 NF:0 Moeda:REAL,2025-10-08
76311155ff,2816,1.0,1326.6,2025-11-10,1326.6,ABERTA,,Pedido:2816 NF:0 Moeda:REAL,2025-10-10
76311155ff,2816,2.0,1326.6,2025-12-10,1326.6,ABERTA,,Pedido:2816 NF:0 Moeda:REAL,2025-10-10
76311155ff,2816,3.0,1326.6,2026-01-10,1326.6,ABERTA,,Pedido:2816 NF:0 Moeda:REAL,2025-10-10
76311155ff,2829,1.0,900.0,2025-11-10,900.0,ABERTA,,Pedido:2829 NF:0 Moeda:REAL,2025-10-10
76311155ff,2833,1.0,675.0,2025-12-11,675.0,ABERTA,,Pedido:2833 NF:0 Moeda:REAL,2025-10-11
76311155ff,2834,1.0,675.0,2025-12-11,675.0,ABERTA,,Pedido:2834 NF:0 Moeda:REAL,2025-10-11
